time,USDN,3CRV,USDN%,3CRV%,Ideal Balance,total
2021-06-16T20:00:00+00:00,242398297.2184351,263278116.71098095,0.4793545645818273,0.5206454354181727,0.5,505676413.92941606
2021-06-16T21:00:00+00:00,242398297.2184351,262931716.04642195,0.4796831592335831,0.5203168407664168,0.5,505330013.26485705
2021-06-16T22:00:00+00:00,242401365.56033227,263570212.81997728,0.4790809917353366,0.5209190082646634,0.5,505971578.3803095
2021-06-16T23:00:00+00:00,242401365.56033227,264754052.03731772,0.47796268589334195,0.522037314106658,0.5,507155417.59765
2021-06-17T00:00:00+00:00,242401365.56033227,262919635.77663743,0.47969778599937635,0.5203022140006237,0.5,505321001.33696973
2021-06-17T01:00:00+00:00,242401365.56033227,266392843.91676128,0.4764232002747379,0.5235767997252622,0.5,508794209.4770935
2021-06-17T02:00:00+00:00,242401365.56033227,266628359.26472008,0.4762027711518081,0.5237972288481919,0.5,509029724.8250524
2021-06-17T03:00:00+00:00,242401365.56033227,269693808.07089746,0.47335217756785675,0.5266478224321433,0.5,512095173.6312297
2021-06-17T04:00:00+00:00,242399374.4266897,295533512.1104947,0.45061267026650537,0.5493873297334947,0.5,537932886.5371844
2021-06-17T05:00:00+00:00,242501140.5786777,295018729.4840798,0.451148234855699,0.548851765144301,0.5,537519870.0627575
2021-06-17T06:00:00+00:00,244659584.65035212,296941039.5642992,0.4517343106927195,0.5482656893072805,0.5,541600624.2146513
2021-06-17T07:00:00+00:00,246010681.07508513,294677439.78115946,0.45499553547708366,0.5450044645229164,0.5,540688120.8562446
2021-06-17T08:00:00+00:00,246550463.65555888,298249702.2729464,0.45255210823102787,0.5474478917689721,0.5,544800165.9285053
2021-06-17T09:00:00+00:00,247288107.05922294,296034760.2643388,0.45514025256727686,0.5448597474327231,0.5,543322867.3235617
2021-06-17T10:00:00+00:00,249129157.48559493,295255443.2362483,0.4576344686371631,0.5423655313628368,0.5,544384600.7218432
2021-06-17T11:00:00+00:00,250056402.23793292,294435878.3949049,0.4592469188861669,0.540753081113833,0.5,544492280.6328379
2021-06-17T12:00:00+00:00,251278807.20773292,293853702.8742674,0.4609499572313801,0.5390500427686199,0.5,545132510.0820004
2021-06-17T13:00:00+00:00,251278807.20773292,294326835.5727071,0.460550235380999,0.539449764619001,0.5,545605642.7804401
